Player id,Player,Position,Number,D.O.B,Age,Height (cm),Caps,International goals,Plays in home country?,Day,Month,Year
168832,Georgios KARAGOUNIS,Midfielder,10,06.03.1977,37,176,134,10,FALSE,6,3,1977
199600,Jean MAKOUN,Midfielder,11,29.05.1983,31,170,67,5,FALSE,29,5,1983
178403,Joseph YOBO,Defender,2,06.09.1980,33,185,96,7,FALSE,6,9,1980
297377,Ognjen VUKOJEVIC,Midfielder,8,20.12.1983,30,184,55,4,FALSE,20,12,1983
278072,Jalal HOSSEINI,Defender,4,03.02.1982,32,185,83,6,TRUE,3,2,1982
202655,Jorge VALDIVIA,Midfielder,10,19.10.1983,30,173,56,4,FALSE,19,10,1983
290904,Jan VERTONGHEN,Defender,5,24.04.1987,27,189,56,4,FALSE,24,4,1987
197411,Mark MILLIGAN,Midfielder,5,04.08.1985,28,178,28,2,TRUE,4,8,1985
213124,Amirhossein SADEGHI,Defender,5,06.09.1981,32,185,14,1,TRUE,6,9,1981
364707,Albert ADOMAH,Midfielder,14,13.12.1987,26,162,14,1,FALSE,13,12,1987
303394,Carlos PENA,Midfielder,21,29.03.1990,24,176,14,1,TRUE,29,3,1990
306424,Tommy OAR,Midfielder,11,10.12.1991,22,170,14,1,FALSE,10,12,1991
269784,FABIO COENTRAO,Defender,5,11.03.1988,26,181,43,3,FALSE,11,3,1988
234463,John Obi MIKEL,Midfielder,10,22.04.1987,27,188,58,4,FALSE,22,4,1987
358013,Yohan CABAYE,Midfielder,6,14.01.1986,28,175,29,2,TRUE,14,1,1986
311150,Mats HUMMELS,Defender,5,16.12.1988,25,192,29,2,TRUE,16,12,1988
305972,Joao ROJAS,Forward,9,14.06.1989,25,173,29,2,FALSE,14,6,1989
216004,Vincent KOMPANY,Defender,4,10.04.1986,28,190,59,4,FALSE,10,4,1986
216973,Gerard PIQUE,Defender,3,02.02.1987,27,192,60,4,TRUE,2,2,1987
215208,Madjid BOUGUERRA,Defender,2,07.10.1982,31,189,61,4,FALSE,7,10,1982
294619,Kwadwo ASAMOAH,Midfielder,20,09.12.1988,25,168,61,4,FALSE,9,12,1988
200219,Fredy GUARIN,Midfielder,13,30.06.1986,27,187,48,3,FALSE,30,6,1986
3408,Mario YEPES,Defender,3,13.01.1976,38,186,97,6,FALSE,13,1,1976
200935,Stephane MBIA,Midfielder,17,20.05.1986,28,190,49,3,FALSE,20,5,1986
230114,Jorge CLAROS,Midfielder,20,08.01.1986,28,176,49,3,TRUE,8,1,1986
215274,Giorgio CHIELLINI,Defender,3,14.08.1984,29,192,67,4,TRUE,14,8,1984
268821,Giancarlo GONZALEZ,Defender,3,08.02.1988,26,192,34,2,FALSE,8,2,1988
295157,Hashem BEIKZADEH,Midfielder,19,22.01.1984,30,180,17,1,TRUE,22,1,1984
349588,Felipe GUTIERREZ,Midfielder,16,08.10.1990,23,175,17,1,FALSE,8,10,1990
330693,Andy NAJAR,Midfielder,17,16.03.1993,21,170,17,1,FALSE,16,3,1993
310048,Enoh EYONG,Midfielder,18,23.03.1986,28,180,35,2,FALSE,23,3,1986
268822,Jose CUBERO,Midfielder,22,14.02.1987,27,178,35,2,TRUE,14,2,1987
178963,Kolo TOURE,Defender,4,19.03.1981,33,183,106,6,FALSE,19,3,1981
297373,Vedran CORLUKA,Defender,5,05.02.1986,28,192,72,4,FALSE,5,2,1986
321641,Leonardo BONUCCI,Defender,19,01.05.1987,27,190,36,2,TRUE,1,5,1987
210212,RICARDO COSTA,Defender,13,16.05.1981,33,183,18,1,FALSE,16,5,1981
245156,Jose ROJAS,Defender,13,23.06.1983,30,174,18,1,TRUE,23,6,1983
299086,Lazaros CHRISTODOULOPOULOS,Midfielder,16,19.12.1986,27,182,18,1,FALSE,19,12,1986
367918,LUIZ GUSTAVO,Midfielder,17,23.07.1987,26,188,18,1,FALSE,23,7,1987
233703,Martin DEMICHELIS,Defender,15,20.12.1980,33,184,37,2,FALSE,20,12,1980
209827,Wilson PALACIOS,Midfielder,8,29.07.1984,29,181,93,5,FALSE,29,7,1984
275931,PEPE,Defender,3,26.02.1983,31,186,57,3,FALSE,26,2,1983
228936,Ignazio ABATE,Defender,7,12.11.1986,27,180,19,1,TRUE,12,11,1986
186787,Sergey IGNASHEVICH,Defender,4,14.07.1979,34,186,97,5,TRUE,14,7,1979
200262,Landry NGUEMO,Midfielder,7,28.11.1985,28,172,39,2,FALSE,28,11,1985
271253,Maya YOSHIDA,Defender,22,24.08.1988,25,189,40,2,FALSE,24,8,1988
251481,Pejman MONTAZERI,Defender,15,06.09.1983,30,186,20,1,FALSE,6,9,1983
233530,Marcelo DIAZ,Midfielder,21,30.12.1986,27,168,20,1,FALSE,30,12,1986
311148,Benedikt HOEWEDES,Defender,4,29.02.1988,26,187,20,1,TRUE,29,2,1988
375754,KIM Younggwon,Defender,5,27.02.1990,24,187,20,1,FALSE,27,2,1990
315429,Ogenyi ONAZI,Midfielder,17,25.12.1992,21,168,20,1,FALSE,25,12,1992
279417,Cristhian NOBOA,Midfielder,6,09.04.1985,29,181,41,2,FALSE,9,4,1985
267647,Uwa ECHIEJILE,Defender,3,20.01.1988,26,185,41,2,FALSE,20,1,1988
196748,Philipp LAHM,Midfielder,16,11.11.1983,30,170,105,5,TRUE,11,11,1983
207946,Souleymane BAMBA,Defender,22,13.01.1985,29,190,42,2,FALSE,13,1,1985
286259,Alvaro GONZALEZ,Midfielder,20,29.10.1984,29,175,42,2,FALSE,29,10,1984
358022,Jose CHOLEVAS,Defender,20,27.06.1984,29,184,21,1,TRUE,27,6,1984
313805,Heiner MORA,Defender,8,20.06.1984,29,179,21,1,TRUE,20,6,1984
233497,Masahiko INOHA,Defender,19,28.08.1985,28,179,21,1,TRUE,28,8,1985
311174,Fabian JOHNSON,Defender,23,11.12.1987,26,182,21,1,FALSE,11,12,1987
356409,Admir MEHMEDI,Forward,18,16.03.1991,23,183,21,1,FALSE,16,3,1991
183893,Jermaine JONES,Midfielder,13,03.11.1981,32,184,43,2,FALSE,3,11,1981
298664,Claudio MARCHISIO,Midfielder,8,19.01.1986,28,179,43,2,TRUE,19,1,1986
290824,Steven DEFOUR,Midfielder,16,15.04.1988,26,173,43,2,FALSE,15,4,1988
229439,Gonzalo JARA,Defender,18,29.08.1985,28,177,65,3,FALSE,29,8,1985
175689,THIAGO MOTTA,Midfielder,5,28.08.1982,31,187,22,1,FALSE,28,8,1982
300237,Dmitry KOMBAROV,Defender,23,22.01.1987,27,182,22,1,TRUE,22,1,1987
358014,Blaise MATUIDI,Midfielder,14,09.04.1987,27,175,22,1,TRUE,9,4,1987
299896,Domagoj VIDA,Defender,21,29.04.1989,25,184,22,1,FALSE,29,4,1989
289964,THIAGO SILVA,Defender,3,22.09.1984,29,182,45,2,FALSE,22,9,1984
291372,Yuto NAGATOMO,Defender,5,12.09.1986,27,170,69,3,FALSE,12,9,1986
228617,Mauricio ISLA,Defender,4,12.06.1988,26,177,46,2,FALSE,12,6,1988
216715,Ron VLAAR,Defender,2,16.02.1985,29,190,23,1,FALSE,16,2,1985
305768,Leighton BAINES,Defender,3,11.12.1984,29,172,23,1,TRUE,11,12,1984
229440,Jose FUENZALIDA,Midfielder,19,22.02.1985,29,170,23,1,TRUE,22,2,1985
339551,Brayan BECKELES,Defender,21,28.11.1985,28,186,23,1,TRUE,28,11,1985
200201,MIGUEL VELOSO,Midfielder,4,11.05.1986,28,181,47,2,FALSE,11,5,1986
216650,Gelson FERNANDES,Midfielder,16,02.09.1986,27,179,47,2,FALSE,2,9,1986
216627,Valon BEHRAMI,Midfielder,11,19.04.1985,29,184,48,2,FALSE,19,4,1985
312679,HONG Jeongho,Defender,20,12.08.1989,24,188,24,1,FALSE,12,8,1989
207888,Per MERTESACKER,Defender,17,29.09.1984,29,198,97,4,FALSE,29,9,1984
216069,Emir SPAHIC,Defender,4,18.08.1980,33,183,74,3,FALSE,18,8,1980
239237,Carl MEDJANI,Defender,12,15.05.1985,29,180,25,1,FALSE,15,5,1985
216006,Anthony VANDEN BORRE,Defender,21,24.10.1987,26,185,25,1,TRUE,24,10,1987
307026,Cristian GAMBOA,Defender,16,24.10.1989,24,175,25,1,FALSE,24,10,1989
347716,Hiroshi KIYOTAKE,Forward,8,12.11.1989,24,172,25,1,FALSE,12,11,1989
306634,Jonathan MENSAH,Defender,19,13.07.1990,23,182,25,1,FALSE,13,7,1990
213878,Victor BERNARDEZ,Defender,5,24.05.1982,32,187,76,3,FALSE,24,5,1982
229499,Diego GODIN,Defender,3,16.02.1986,28,185,76,3,FALSE,16,2,1986
186793,Vasily BEREZUTSKIY,Defender,14,20.06.1982,32,188,77,3,TRUE,20,6,1982
339447,Johnny ACOSTA,Defender,2,21.07.1983,30,175,26,1,TRUE,21,7,1983
321971,Geoff CAMERON,Defender,20,11.07.1985,28,190,26,1,FALSE,11,7,1985
296273,Alejandro BEDOYA,Midfielder,11,29.04.1987,27,178,26,1,FALSE,29,4,1987
183796,Christian BOLANOS,Midfielder,7,17.05.1984,30,178,54,2,FALSE,17,5,1984
296827,Rafik HALLICHE,Defender,5,02.09.1986,27,187,28,1,FALSE,2,9,1986
181930,Jorge GUAGUA,Defender,2,28.09.1981,32,179,58,2,TRUE,28,9,1981
288961,Ehsan HAJI SAFI,Midfielder,3,25.02.1990,24,177,58,2,TRUE,25,2,1990
181698,Aldo RAMIREZ,Midfielder,5,18.04.1981,33,175,29,1,FALSE,18,4,1981
278732,Aurelien CHEDJOU,Defender,14,20.06.1985,28,185,29,1,FALSE,20,6,1985
286481,Maximiliano PEREIRA,Defender,16,08.06.1984,30,173,89,3,FALSE,8,6,1984
356711,Azubuike EGWUEKWE,Defender,6,16.07.1989,24,195,31,1,TRUE,16,7,1989
200199,JOAO MOUTINHO,Midfielder,8,08.09.1986,27,170,66,2,FALSE,8,9,1986
358099,Senad LULIC,Midfielder,16,18.01.1986,28,183,33,1,FALSE,18,1,1986
213879,Maynor FIGUEROA,Defender,3,02.05.1983,31,184,100,3,FALSE,2,5,1983
268474,Atsuto UCHIDA,Defender,2,27.03.1988,26,176,67,2,FALSE,27,3,1988
216646,Blerim DZEMAILI,Midfielder,15,12.04.1986,28,179,34,1,FALSE,12,4,1986
290864,Toby ALDERWEIRELD,Defender,2,02.03.1989,25,186,34,1,FALSE,2,3,1989
356459,Godfrey OBOABONA,Defender,14,16.09.1990,23,183,34,1,FALSE,16,9,1990
216642,Reto ZIEGLER,Defender,3,16.01.1986,28,183,35,1,FALSE,16,1,1986
296303,Juan Carlos GARCIA,Defender,6,08.03.1988,26,175,35,1,FALSE,8,3,1988
175512,Kyle BECKERMAN,Midfielder,15,23.04.1982,32,181,36,1,TRUE,23,4,1982
349578,Frickson ERAZO,Defender,3,05.05.1988,26,189,36,1,FALSE,5,5,1988
273291,Efe AMBROSE,Defender,5,18.10.1988,25,190,36,1,FALSE,18,10,1988
289027,Makoto HASEBE,Midfielder,17,18.01.1984,30,180,78,2,FALSE,18,1,1984
291329,Ismael TIOTE,Midfielder,9,21.06.1986,27,175,42,1,FALSE,21,6,1986
216645,Johan DJOUROU,Defender,20,18.01.1987,27,192,44,1,FALSE,18,1,1987
229436,Carlos CARMONA,Midfielder,6,21.02.1987,27,179,44,1,FALSE,21,2,1987
185359,Diego PEREZ,Midfielder,15,18.05.1980,34,176,89,2,FALSE,18,5,1980
237071,Boniek GARCIA,Midfielder,14,04.09.1984,29,176,90,2,FALSE,4,9,1984
197409,Matt McKAY,Midfielder,17,11.01.1983,31,174,46,1,TRUE,11,1,1983
207924,James MILNER,Midfielder,17,04.01.1986,28,175,46,1,TRUE,4,1,1986
238381,Samuel INKOOM,Defender,2,01.06.1989,25,179,46,1,FALSE,1,6,1989
183798,Roy MILLER,Defender,19,24.11.1984,29,189,47,1,FALSE,24,11,1984
182372,Javier MASCHERANO,Midfielder,14,08.06.1984,30,171,96,2,FALSE,8,6,1984
216880,Thomas VERMAELEN,Defender,3,14.11.1985,28,178,48,1,FALSE,14,11,1985
228351,Alexandros TZIOLIS,Midfielder,6,13.02.1985,29,190,49,1,FALSE,13,2,1985
229443,Juan ZUNIGA,Defender,18,14.12.1985,28,171,49,1,FALSE,14,12,1985
197464,Glen JOHNSON,Defender,2,23.08.1984,29,180,51,1,TRUE,23,8,1984
200213,Pablo ARMERO,Defender,7,02.11.1986,27,174,52,1,FALSE,2,11,1986
238112,Hector MORENO,Defender,15,17.01.1988,26,182,52,1,FALSE,17,1,1988
267829,Martin CACERES,Defender,22,07.04.1987,27,178,56,1,FALSE,7,4,1987
209940,Junior DIAZ,Defender,15,12.09.1983,30,185,61,1,FALSE,12,9,1983
276131,Walter GARGANO,Midfielder,5,23.07.1984,29,168,62,1,FALSE,23,7,1984
230117,Emilio IZAGUIRRE,Midfielder,7,10.05.1986,28,177,65,1,FALSE,10,5,1986
216964,Nigel DE JONG,Midfielder,6,30.11.1984,29,174,70,1,FALSE,30,11,1984
198489,Arthur BOKA,Defender,3,02.04.1983,31,166,77,1,FALSE,2,4,1983
184373,Yasuyuki KONNO,Defender,15,25.01.1983,31,178,80,1,TRUE,25,1,1983
208120,Michael UMANA,Defender,4,16.07.1982,31,180,81,1,TRUE,16,7,1982
209960,Francisco RODRIGUEZ,Defender,2,20.10.1981,32,191,92,1,TRUE,20,10,1981
176971,Didier ZOKORA,Defender,5,14.12.1980,33,183,119,1,FALSE,14,12,1980
94918,Faryd MONDRAGON,Goalkeeper,22,21.06.1971,43,191,50,0,TRUE,21,6,1971
178185,Noel VALLADARES,Goalkeeper,18,03.05.1977,37,178,120,0,TRUE,3,5,1977
159304,Gianluigi BUFFON,Goalkeeper,1,28.01.1978,36,190,139,0,TRUE,28,1,1978
179048,Stipe PLETIKOSA,Goalkeeper,1,08.01.1979,35,193,110,0,FALSE,8,1,1979
178420,Tim HOWARD,Goalkeeper,1,06.03.1979,35,187,98,0,FALSE,6,3,1979
182021,Mickael LANDREAU,Goalkeeper,23,14.05.1979,35,184,11,0,TRUE,14,5,1979
184982,Nick RIMANDO,Goalkeeper,22,17.06.1979,35,182,14,0,TRUE,17,6,1979
178958,Boubacar BARRY,Goalkeeper,1,30.12.1979,34,180,76,0,FALSE,30,12,1979
179038,JULIO CESAR,Goalkeeper,12,03.09.1979,34,179,79,0,FALSE,3,9,1979
367333,Sergey RYZHIKOV,Goalkeeper,16,19.09.1980,33,192,1,0,TRUE,19,9,1980
358097,Asmir AVDUKIC,Goalkeeper,22,13.05.1981,33,190,3,0,TRUE,13,5,1981
195223,Roman WEIDENFELLER,Goalkeeper,22,06.08.1980,33,188,2,0,TRUE,6,8,1980
209168,Eugene GALEKOVIC,Goalkeeper,18,12.06.1981,33,186,8,0,TRUE,12,6,1981
214377,Andrea BARZAGLI,Defender,15,08.05.1981,33,186,47,0,TRUE,8,5,1981
176644,Iker CASILLAS,Goalkeeper,1,20.05.1981,33,185,153,0,TRUE,20,5,1981
215484,Loukas VYNTRA,Defender,11,05.02.1981,33,184,49,0,FALSE,5,2,1981
178630,Johnny HERRERA,Goalkeeper,23,09.05.1981,33,183,7,0,TRUE,9,5,1981
298516,Rahman AHMADI,Goalkeeper,1,30.07.1980,33,182,11,0,TRUE,30,7,1980
356612,Hugo CAMPAGNARO,Defender,3,27.06.1980,33,181,13,0,FALSE,27,6,1980
213871,Donis ESCOBER,Goalkeeper,22,03.02.1981,33,180,20,0,TRUE,3,2,1981
195231,Jose CORONA,Goalkeeper,1,26.01.1981,33,178,32,0,TRUE,26,1,1981
212246,Patrice EVRA,Defender,3,15.05.1981,33,171,57,0,FALSE,15,5,1981
215471,Vangelis MORAS,Defender,5,26.08.1981,32,193,18,0,FALSE,26,8,1981
274703,Agustin ORION,Goalkeeper,12,26.07.1981,32,190,3,0,TRUE,26,7,1981
214404,BETO,Goalkeeper,22,01.05.1982,32,183,7,0,FALSE,1,5,1982
181951,Brad DAVIS,Midfielder,14,08.11.1981,32,180,16,0,TRUE,8,11,1981
214874,Patrick PEMBERTON,Goalkeeper,18,24.04.1982,32,178,20,0,TRUE,24,4,1982
207809,MAXWELL,Defender,14,27.08.1981,32,177,8,0,FALSE,27,8,1981
210702,Danijel PRANJIC,Defender,3,02.12.1981,32,172,49,0,FALSE,2,12,1981
286238,Egidio AREVALO,Midfielder,17,01.01.1982,32,168,54,0,FALSE,1,1,1982
309426,VICTOR,Goalkeeper,22,21.01.1983,31,195,6,0,TRUE,21,1,1983
253999,Ben FOSTER,Goalkeeper,13,03.04.1983,31,193,6,0,TRUE,3,4,1983
184320,JEFFERSON,Goalkeeper,1,02.01.1983,31,190,9,0,TRUE,2,1,1983
175546,Alfredo TALAVERA,Goalkeeper,12,18.09.1982,31,188,14,0,TRUE,18,9,1982
175413,Pepe REINA,Goalkeeper,23,31.08.1982,31,187,32,0,FALSE,31,8,1982
299066,EDUARDO,Goalkeeper,1,19.09.1982,31,187,33,0,TRUE,19,9,1982
175629,Martin SILVA,Goalkeeper,23,25.03.1983,31,187,4,0,FALSE,25,3,1983
216990,Charles ITANDJE,Goalkeeper,16,02.11.1982,31,185,9,0,FALSE,2,11,1982
202650,Claudio BRAVO,Goalkeeper,1,13.04.1983,31,185,79,0,FALSE,13,4,1983
198117,Eiji KAWASHIMA,Goalkeeper,1,20.03.1983,31,185,56,0,FALSE,20,3,1983
189300,Vincent ENYEAMA,Goalkeeper,1,29.08.1982,31,185,90,0,FALSE,29,8,1982
196620,Steve VON BERGEN,Defender,5,10.06.1983,31,183,41,0,TRUE,10,6,1983
254141,Bacary SAGNA,Defender,15,14.02.1983,31,175,40,0,FALSE,14,2,1983
275793,Oscar BAGUI,Defender,18,10.12.1982,31,170,21,0,TRUE,10,12,1982
196633,Diego BENAGLIO,Goalkeeper,1,08.09.1983,30,195,57,0,FALSE,8,9,1983
306144,Mariano ANDUJAR,Goalkeeper,21,30.07.1983,30,194,10,0,FALSE,30,7,1983
349832,Jose Maria BASANTA,Defender,23,03.04.1984,30,188,8,0,FALSE,3,4,1984
184856,Austine EJIDE,Goalkeeper,16,08.04.1984,30,186,31,0,FALSE,8,4,1984
299904,Mensur MUJDZA,Midfielder,13,28.03.1984,30,184,24,0,FALSE,28,3,1984
254089,Michel VORM,Goalkeeper,22,20.10.1983,30,183,14,0,FALSE,20,10,1983
354873,Mehdi MOSTEFA,Midfielder,22,30.08.1983,30,182,22,0,FALSE,30,8,1983
216432,Yury ZHIRKOV,Forward,18,20.08.1983,30,180,60,0,TRUE,20,8,1983
306180,Benoit ASSOU EKOTTO,Defender,2,24.03.1984,30,178,21,0,FALSE,24,3,1984
329737,Ghasem HADADIFAR,Midfielder,11,12.07.1983,30,178,16,0,TRUE,12,7,1983
254091,Paul VERHAEGH,Defender,12,01.09.1983,30,178,2,0,FALSE,1,9,1983
358893,Andrey ESHCHENKO,Defender,22,09.02.1984,30,177,11,0,TRUE,9,2,1984
216438,Igor DENISOV,Midfielder,7,17.05.1984,30,176,43,0,TRUE,17,5,1984
317072,Henri BEDIMO,Defender,12,04.06.1984,30,176,30,0,FALSE,4,6,1984
321682,Medhi LACEN,Midfielder,8,15.03.1984,30,175,29,0,FALSE,15,3,1984
202280,Luis SARITAMA,Midfielder,19,20.10.1983,30,175,48,0,TRUE,20,10,1983
306206,Khosro HEYDARI,Forward,2,14.09.1983,30,175,47,0,TRUE,14,9,1983
214571,Rio MAVUBA,Midfielder,12,08.03.1984,30,172,11,0,TRUE,8,3,1984
214407,JOAO PEREIRA,Defender,21,25.02.1984,30,172,35,0,FALSE,25,2,1984
276139,Brad GUZAN,Goalkeeper,12,09.09.1984,29,193,25,0,FALSE,9,9,1984
357990,Gordon SCHILDENFELD,Defender,13,18.03.1985,29,191,21,0,FALSE,18,3,1985
299887,Danijel SUBASIC,Goalkeeper,23,27.10.1984,29,191,6,0,FALSE,27,10,1984
198546,JUNG Sungryong,Goalkeeper,1,04.01.1985,29,190,60,0,TRUE,4,1,1985
297230,Osman CHAVEZ,Defender,2,29.07.1984,29,187,54,0,FALSE,29,7,1984
182479,Chigozie AGBIM,Goalkeeper,21,28.11.1984,29,187,14,0,TRUE,28,11,1984
305708,Mohamed ZEMMAMOUCHE,Goalkeeper,16,19.03.1985,29,187,7,0,TRUE,19,3,1985
378836,Marco PAROLO,Midfielder,18,25.01.1985,29,186,3,0,TRUE,25,1,1985
182620,Alex WILKINSON,Defender,22,13.08.1984,29,183,2,0,FALSE,13,8,1984
229450,Gabriel ACHILIER,Defender,21,24.03.1985,29,183,22,0,TRUE,24,3,1985
356166,Cedric SI MOHAMMED,Goalkeeper,1,09.01.1985,29,182,1,0,TRUE,9,1,1985
298676,HA Daesung,Midfielder,8,02.03.1985,29,182,13,0,FALSE,2,3,1985
299064,RUBEN AMORIM,Midfielder,20,27.01.1985,29,180,11,0,TRUE,27,1,1985
376071,Fatawu DAUDA,Goalkeeper,16,06.04.1985,29,180,17,0,FALSE,6,4,1985
323339,Djamel MESBAH,Defender,6,09.10.1984,29,179,26,0,FALSE,9,10,1984
367555,Die SEREY,Midfielder,20,07.11.1984,29,179,6,0,FALSE,7,11,1984
276132,Jorge FUCILE,Defender,4,19.11.1984,29,177,41,0,FALSE,19,11,1984
182379,Pablo ZABALETA,Defender,4,16.01.1985,29,174,36,0,FALSE,16,1,1985
228912,Manuel NEUER,Goalkeeper,1,27.03.1986,28,193,45,0,TRUE,27,3,1986
229498,Fernando MUSLERA,Goalkeeper,1,16.06.1986,28,190,57,0,FALSE,16,6,1986
228328,Orestis KARNEZIS,Goalkeeper,1,11.07.1985,28,189,18,0,FALSE,11,7,1985
302630,Maximo BANGUERA,Goalkeeper,1,16.12.1985,28,187,24,0,TRUE,16,12,1985
233333,Gabriel PALETTA,Defender,20,15.02.1986,28,187,2,0,TRUE,15,2,1986
216820,Raul ALBIOL,Defender,2,04.09.1985,28,187,46,0,FALSE,4,9,1985
323326,Rais MBOLHI,Goalkeeper,23,25.04.1986,28,186,27,0,FALSE,25,4,1986
215017,Igor AKINFEEV,Goalkeeper,1,08.04.1986,28,185,68,0,TRUE,8,4,1986
358012,Laurent KOSCIELNY,Defender,21,10.09.1985,28,185,17,0,FALSE,10,9,1985
215285,Guillermo OCHOA,Goalkeeper,13,13.07.1985,28,185,56,0,FALSE,13,7,1985
214581,Shusaku NISHIKAWA,Goalkeeper,12,18.06.1986,28,183,12,0,TRUE,18,6,1986
301165,Oscar GRANADOS,Midfielder,13,25.10.1985,28,183,11,0,TRUE,25,10,1985
200259,Dany NOUNKEU,Defender,5,11.04.1986,28,183,15,0,FALSE,11,4,1986
280487,Carlos SANCHEZ,Midfielder,6,06.02.1986,28,182,43,0,FALSE,6,2,1986
359997,Avdija VRSAJEVIC,Midfielder,2,06.03.1986,28,182,13,0,FALSE,6,3,1986
199160,Daniel CAMBRONERO,Goalkeeper,23,08.01.1986,28,181,2,0,TRUE,8,1,1986
290822,Laurent CIMAN,Defender,23,05.08.1985,28,180,8,0,TRUE,5,8,1985
278126,KIM Changsoo,Defender,2,12.09.1985,28,179,8,0,FALSE,12,9,1985
349582,Francisco SILVA,Midfielder,5,11.02.1986,28,178,11,0,FALSE,11,2,1986
201001,Fernando GAGO,Midfielder,5,10.04.1986,28,178,47,0,TRUE,10,4,1986
200133,Lucas BIGLIA,Midfielder,6,30.01.1986,28,175,17,0,FALSE,30,1,1986
268911,Toshihiro AOYAMA,Midfielder,14,22.02.1986,28,174,5,0,TRUE,22,2,1986
200205,VIEIRINHA,Forward,10,24.01.1986,28,170,7,0,FALSE,24,1,1986
303419,Alexander DOMINGUEZ,Goalkeeper,22,05.06.1987,27,196,18,0,TRUE,5,6,1987
266783,Sergio ROMERO,Goalkeeper,1,22.02.1987,27,192,45,0,FALSE,22,2,1987
299956,Joe HART,Goalkeeper,1,19.04.1987,27,191,40,0,TRUE,19,4,1987
360111,Panagiotis GLYKOS,Goalkeeper,12,10.10.1986,27,190,2,0,TRUE,10,10,1986
298655,Salvatore SIRIGU,Goalkeeper,12,12.01.1987,27,190,8,0,FALSE,12,1,1987
271043,DAVID LUIZ,Defender,4,22.04.1987,27,189,35,0,FALSE,22,4,1987
359448,Stephane RUFFIER,Goalkeeper,16,27.09.1986,27,188,2,0,TRUE,27,9,1986
297105,Hugo LLORIS,Goalkeeper,1,26.12.1986,27,188,56,0,FALSE,26,12,1986
200209,Cristian ZAPATA,Defender,2,30.09.1986,27,187,23,0,FALSE,30,9,1986
200130,Ezequiel GARAY,Defender,2,10.10.1986,27,186,18,0,FALSE,10,10,1986
291332,Ousmane DIARRASSOUBA,Defender,2,21.12.1986,27,186,1,0,FALSE,21,12,1986
298613,HENRIQUE,Defender,15,14.10.1986,27,186,5,0,FALSE,14,10,1986
369983,Aleksei KOZLOV,Defender,2,25.12.1986,27,185,10,0,TRUE,25,12,1986
358046,Vladimir GRANAT,Defender,13,22.05.1987,27,184,4,0,TRUE,22,5,1987
199175,Keylor NAVAS,Goalkeeper,1,15.12.1986,27,184,52,0,FALSE,15,12,1986
367433,Matt BESLER,Defender,5,11.02.1987,27,182,16,0,TRUE,11,2,1987
329745,Hossein MAHINI,Defender,13,16.09.1986,27,182,21,0,TRUE,16,9,1986
363578,LEE Yong,Defender,12,24.12.1986,27,180,11,0,TRUE,24,12,1986
267344,Mehrdad POOLADI,Defender,23,26.02.1987,27,180,19,0,TRUE,26,2,1987
298662,Antonio CANDREVA,Midfielder,6,28.02.1987,27,180,19,0,TRUE,28,2,1987
296312,Edder DELGADO,Midfielder,12,20.11.1986,27,179,26,0,TRUE,20,11,1986
321731,Ioannis MANIATIS,Midfielder,2,12.10.1986,27,178,29,0,TRUE,12,10,1986
359375,SAMMIR,Midfielder,19,23.04.1987,27,178,5,0,FALSE,23,4,1987
379889,Steven BEITASHOUR,Defender,20,01.02.1987,27,178,6,0,FALSE,1,2,1987
240718,Constant DJAKPA,Defender,18,17.10.1986,27,177,4,0,FALSE,17,10,1986
268411,PARK Jooho,Defender,22,16.01.1987,27,174,13,0,FALSE,16,1,1987
294626,Harrison AFFUL,Defender,23,24.07.1986,27,168,40,0,FALSE,24,7,1986
362881,Fraser FORSTER,Goalkeeper,22,17.03.1988,26,201,1,0,FALSE,17,3,1988
230121,Asmir BEGOVIC,Goalkeeper,1,20.06.1987,26,198,30,0,FALSE,20,6,1987
346763,Alireza HAGHIGHI,Goalkeeper,12,02.05.1988,26,193,4,0,FALSE,2,5,1988
298738,Simon MIGNOLET,Goalkeeper,12,06.03.1988,26,193,14,0,FALSE,6,3,1988
379888,Daniel DAVARI,Goalkeeper,22,06.01.1988,26,193,4,0,FALSE,6,1,1988
232760,Tim KRUL,Goalkeeper,23,03.04.1988,26,193,5,0,FALSE,3,4,1988
353237,Adam KWARASEY,Goalkeeper,12,12.12.1987,26,190,21,0,FALSE,12,12,1987
359436,EDER,Forward,11,22.12.1987,26,190,7,0,TRUE,22,12,1987
269768,RUI PATRICIO,Goalkeeper,12,15.02.1988,26,189,29,0,TRUE,15,2,1988
349631,Ricardo ALVAREZ,Midfielder,19,12.04.1988,26,188,5,0,FALSE,12,4,1988
354883,Liassine CADAMURO,Defender,17,05.03.1988,26,187,6,0,FALSE,5,3,1988
299090,Sokratis PAPASTATHOPOULOS,Defender,19,09.06.1988,26,186,47,0,FALSE,9,6,1988
359428,LUIS NETO,Defender,14,26.05.1988,26,186,7,0,FALSE,26,5,1988
360109,Panagiotis KONE,Midfielder,8,26.07.1987,26,184,15,0,FALSE,26,7,1987
319298,Georgios TZAVELAS,Defender,3,26.11.1987,26,183,13,0,TRUE,26,11,1987
200261,Alexandre SONG,Midfielder,6,09.09.1987,26,183,46,0,FALSE,9,9,1987
228624,Cristopher TOSELLI,Goalkeeper,12,15.06.1988,26,181,4,0,TRUE,15,6,1988
